user_id,month_index,previous_month_spend,spend_2_months_ago,spend_3_months_ago,avg_3_month_spend,purchase_count,avg_purchase_amount,online_purchase_ratio,electronics_spend,fashion_spend,food_spend,home_spend,other_spend,next_month_spend
U0230,15,11135.92,12077.72,11662.16,11625.27,12,951.51,0.778,2208.47,609.86,2588.42,1346.25,4382.92,7794.8
U0038,22,2339.36,2126.89,2303.3,2256.51,11,203.33,0.777,240.26,195.11,332.12,632.79,939.07,2005.88
U0238,10,21759.67,22457.12,21639.3,21952.03,14,1359.19,0.927,4999.69,4191.12,9159.06,40.45,3369.35,22244.07
U0171,16,5445.95,5207.24,4874.87,5176.02,9,674.49,0.71,688.45,700.88,1470.67,637.26,1948.7,5062.69
U0080,14,5478.56,5599.67,5490.27,5522.83,6,1031.69,0.562,1130.63,1811.64,1189.43,1097.44,249.43,5036.24
U0238,11,11692.69,12201.94,10918.91,11604.51,18,690.93,0.725,6060.92,1217.5,1388.75,337.41,2688.12,10786.09
U0111,14,9557.45,8403.09,8052.02,8670.85,10,904.09,0.477,2745.01,253.1,2687.84,391.16,3480.34,7655.17
U0147,19,26799.72,25573.55,21001.98,24458.42,13,1956.61,0.881,8949.36,2095.72,261.11,8303.45,7190.08,20840.15
U0049,5,3234.19,3712.68,3657.73,3534.87,5,723.49,0.576,1225.84,484.45,91.59,64.93,1367.37,3122.73
U0202,4,5724.87,5496.03,5730.12,5650.34,6,1049.53,0.604,1336.36,511.01,51.13,1616.76,2209.61,5632.9
U0156,24,4539.86,4518.28,4629.71,4562.62,14,327.93,0.907,1178.86,728.03,463.95,734.94,1434.07,3766.58
U0115,15,12597.87,11075.51,10575.04,11416.14,14,853.34,0.716,3598.64,1376.99,5001.9,1791.24,829.1,10347.5
U0008,11,9629.98,10788.44,11494.7,10637.71,9,1024.02,0.886,957.2,2003.01,2879.35,2830.96,959.46,8129.92
U0062,12,8656.97,9685.58,9249.32,9197.29,14,660.69,0.896,1539.86,1469.5,448.85,3246.19,1952.57,9347.25
U0118,5,5509.34,5652.21,5978.76,5713.44,8,598.6,0.831,363.56,669.73,336.1,1072.66,3067.28,4701.8
U0092,15,9420.76,9489.26,8959.73,9289.92,10,983.78,0.667,2689.57,3034.83,503.38,916.08,2276.92,8017.35
U0024,10,41420.72,40131.34,46293.87,42615.31,10,3835.48,0.663,11784.79,1297.82,1552.9,16847.96,9937.25,32383.58
U0233,14,20490.34,18288.17,20070.36,19616.29,15,1547.59,0.662,3647.12,3252.12,5307.66,4081.13,4202.31,16455.86
U0195,13,4877.52,4824.03,4751.05,4817.53,11,434.37,0.511,1109.3,172.04,2604.85,378.9,612.43,3724.4
U0101,16,10252.82,8540.48,7899.14,8897.48,7,1420.18,0.818,1048.98,3422.87,2199.54,792.45,2788.98,7220.14
U0025,4,8217.78,8178.68,7985.73,8127.39,7,1068.88,0.648,1720.63,724.57,2661.49,2372.09,739.0,6736.24
U0018,14,9084.3,9373.99,9829.37,9429.22,10,1008.49,0.527,2555.42,1476.15,3577.95,744.7,730.09,6461.07
U0058,14,13242.65,13823.72,13521.76,13529.38,10,1253.41,0.355,1433.1,3758.3,704.2,3089.79,4257.27,11143.88
U0100,19,10289.36,10690.76,10612.18,10530.77,9,1036.8,0.746,842.51,2005.98,1800.36,2261.7,3378.8,9762.31
U0180,6,7743.47,10299.03,10859.03,9633.84,15,494.93,0.799,1476.24,882.09,3739.28,991.95,653.91,7674.07
U0172,5,4115.38,3795.18,3724.57,3878.38,14,301.64,0.573,1955.67,784.84,679.43,484.16,211.27,4149.39
U0178,5,10545.85,11106.07,11615.52,11089.15,10,1140.44,0.388,1575.12,3198.38,1703.88,3479.52,588.95,10138.92
U0037,24,12924.5,12522.58,11461.93,12303.0,15,772.99,0.474,1889.6,1788.95,2574.39,3326.12,3345.44,9167.34
U0008,8,14550.03,13782.12,14868.56,14400.24,7,2010.73,0.494,4972.05,3749.84,2058.76,3457.17,312.22,14617.57
U0043,8,34994.9,32578.76,37255.74,34943.13,6,5182.9,0.541,1337.36,7705.11,6287.6,10223.61,9441.21,25160.36
U0062,10,6180.17,6610.55,6576.01,6455.58,6,1175.1,0.624,1605.38,922.45,1728.54,430.27,1493.53,4403.1
U0179,7,4053.95,4043.83,4654.83,4250.87,14,258.14,0.672,451.3,536.2,1498.5,724.07,843.87,3728.12
U0092,21,4605.24,4208.23,4549.98,4454.48,15,292.58,0.86,847.15,1554.99,428.49,729.61,1045.01,4110.72
U0231,18,5462.63,6015.75,6013.12,5830.5,12,463.37,0.525,856.19,320.46,1620.75,1321.83,1343.4,4094.44
U0216,20,24160.27,21091.4,20736.04,21995.9,14,1545.36,0.798,7169.75,5371.16,2691.23,2438.67,6489.46,18522.01
U0235,24,12578.39,11731.21,10962.25,11757.29,8,1673.82,0.561,2013.52,663.47,5130.89,814.25,3956.27,9875.38
U0199,16,4592.07,5339.77,4701.37,4877.74,10,463.84,0.345,1276.16,462.1,889.95,584.92,1378.94,3747.54
U0046,13,8586.41,7690.06,6324.03,7533.5,13,731.19,0.685,1671.83,1587.04,933.57,542.74,3851.24,6828.23
U0027,14,4943.07,4774.63,4827.84,4848.51,8,600.31,0.638,1403.37,349.7,327.38,840.85,2021.78,4224.26
U0159,21,9271.72,9002.54,11333.19,9869.15,5,1888.1,0.649,1659.88,3458.55,975.18,2708.11,470.0,8421.49
U0250,17,11144.13,11752.77,12745.54,11880.81,11,862.91,0.64,1221.64,763.96,3947.71,2536.79,2674.02,9376.32
U0025,16,13973.2,14846.36,15532.26,14783.94,12,1109.13,0.733,1737.75,2551.75,1117.36,6187.01,2379.33,11213.71
U0222,14,15354.05,15274.4,13621.5,14749.98,10,1575.83,0.751,4698.84,1854.51,471.4,5215.68,3113.62,13000.55
U0180,12,13111.19,10854.11,10363.55,11442.95,10,1346.38,0.698,2008.13,4263.15,935.14,2404.87,3499.9,10224.05
U0187,6,5484.99,5279.94,4598.8,5121.24,14,373.45,0.709,656.71,291.73,423.17,221.44,3891.93,4399.73
U0224,18,4660.99,4331.9,4114.42,4369.11,16,266.24,0.676,1242.48,585.96,1156.65,1236.9,439.0,3608.63
U0049,16,2441.82,2730.43,3147.47,2773.24,10,217.36,0.656,460.51,545.7,442.65,486.65,506.32,1782.8
U0230,4,9534.99,9506.73,10592.0,9877.91,9,1010.87,0.815,92.9,263.79,4063.62,2155.05,2959.62,8989.6
U0099,22,29552.83,32567.64,29291.19,30470.55,9,3356.7,0.578,3205.82,590.91,2776.54,13089.13,9890.43,25904.97
U0241,6,11349.52,12225.47,12821.47,12132.15,7,1841.35,0.689,1557.59,2126.24,1410.12,3110.08,3145.48,10179.94
U0100,13,4331.65,4122.91,4415.79,4290.12,13,359.78,0.916,634.23,618.43,948.65,951.89,1178.45,3125.37
U0187,18,9812.27,9114.04,8890.78,9272.36,13,775.32,0.708,3505.37,1537.47,553.72,495.63,3720.08,8148.71
U0072,22,10050.2,8134.32,9538.93,9241.15,18,502.98,0.622,2541.59,1901.41,932.0,825.1,3850.09,6908.03
U0117,8,5924.29,6027.34,5404.03,5785.22,13,477.8,0.795,553.19,1405.18,971.93,2135.35,858.64,5701.52
U0162,11,10706.37,10436.44,12249.05,11130.62,7,1646.72,0.599,3018.25,120.46,3282.7,2694.3,1590.67,10625.4
U0168,5,10105.49,9646.06,10375.7,10042.42,12,823.37,0.452,397.95,35.28,983.18,2390.06,6299.01,8028.48
U0161,22,12445.32,11048.72,12998.97,12164.34,7,1929.19,0.644,3287.96,3335.72,1022.34,1079.59,3719.72,8510.27
U0192,22,9859.25,9528.69,9425.9,9604.61,15,681.43,0.676,3674.69,2061.23,700.21,634.5,2788.62,7693.47
U0082,22,7042.2,6254.77,6014.08,6437.02,8,905.95,0.351,2592.21,746.13,1446.54,54.92,2202.41,6390.24
U0156,22,8098.42,7167.28,6624.55,7296.75,8,871.78,0.531,1890.87,106.0,4115.75,332.0,1653.81,5267.32
U0018,12,12253.57,13129.52,13147.56,12843.55,17,699.03,0.603,2259.35,1687.63,1155.78,2887.92,4262.88,9002.12
U0165,7,18707.93,19310.29,18140.21,18719.48,8,2252.9,0.759,6926.93,3261.22,2564.98,2869.57,3085.23,17550.76
U0239,17,8019.69,7362.26,7232.81,7538.25,8,1108.91,0.564,2176.25,1053.69,769.4,2517.09,1503.26,7290.49
U0072,9,18033.92,16820.92,17773.09,17542.64,11,1555.75,0.9,2500.37,3604.93,2927.82,3500.48,5500.31,14365.47
U0015,18,13216.71,13207.76,12077.37,12833.94,8,1535.61,0.785,4155.48,3232.19,768.58,1142.06,3918.4,12400.27
U0058,9,5493.24,5353.57,6166.65,5671.15,11,470.16,0.64,337.62,931.65,1003.96,1884.05,1335.96,4647.81
U0078,19,8769.29,7842.72,7865.67,8159.23,16,576.33,0.453,2310.03,518.73,1362.18,2174.73,2403.62,5928.78
U0009,24,3982.81,3935.81,3792.66,3903.76,8,496.72,0.667,424.35,44.21,1387.3,960.54,1166.42,3497.32
U0194,17,9379.41,10191.99,10037.29,9869.57,13,788.38,0.573,1320.02,103.58,1154.76,1670.12,5130.92,6480.16
U0162,18,42147.58,37941.79,36009.49,38699.62,8,4762.44,0.4,24029.23,1161.84,7527.79,3680.45,5748.27,37092.91
U0064,9,4336.48,4512.93,4538.57,4462.66,12,337.97,0.475,210.06,1257.58,244.57,1178.67,1445.6,4242.54
U0002,19,32972.12,34656.98,33112.47,33580.52,13,2537.89,0.46,6656.18,8705.0,9990.71,1311.61,6308.62,23626.74
U0002,18,1548.98,1423.84,1406.65,1459.82,9,190.1,0.517,416.71,100.04,169.83,642.13,220.28,1393.41
U0021,20,10517.11,11338.24,12174.84,11343.4,11,938.78,0.482,4114.25,1888.65,3202.58,1278.8,32.83,8940.31
U0213,5,30032.68,31554.12,32607.32,31398.04,9,3509.86,0.435,3628.21,6513.4,11517.38,3868.01,4505.67,26558.75
U0003,8,21118.22,20310.81,18794.87,20074.63,15,1550.22,0.593,4047.77,3693.82,4792.01,2651.62,5932.99,16219.96
U0207,19,20912.22,21183.9,18743.32,20279.82,13,1608.67,0.704,2244.29,1758.52,2247.6,10037.82,4624.0,17240.45
U0134,20,13624.33,12565.89,12204.22,12798.15,5,2356.44,0.628,3538.2,3648.05,3169.14,1584.1,1684.84,10809.15
U0087,24,20780.36,23011.96,22537.41,22109.91,12,1933.42,0.739,5503.27,2161.75,7215.17,1150.69,4749.48,19885.93
U0117,5,5458.99,5038.03,4815.91,5104.31,10,544.07,0.526,311.69,293.5,2328.15,1269.49,1256.15,5394.78
U0134,8,14684.64,14431.63,14125.63,14413.97,11,1430.51,0.738,1931.1,303.98,8449.96,913.95,3085.64,14349.2
U0242,8,2773.83,2961.2,3110.37,2948.47,8,315.84,0.421,1196.2,252.27,233.55,351.78,740.05,2505.76
U0025,7,20365.33,19164.16,19182.35,19570.61,9,2135.41,0.497,2501.41,3104.84,5450.69,2699.92,6608.47,17239.12
U0133,19,5609.98,5757.89,6229.42,5865.76,15,356.89,0.264,615.88,697.28,1953.52,1437.44,905.86,5049.35
U0079,9,23751.3,22248.52,22833.91,22944.58,12,1747.12,0.474,2923.84,3490.38,4243.37,5148.38,7945.33,21178.47
U0216,16,4087.38,4212.51,4224.75,4174.88,10,457.54,0.874,1436.16,1038.7,164.21,951.08,497.23,3150.46
U0047,13,5225.85,5395.95,5213.71,5278.5,5,939.44,0.457,178.38,665.55,1379.34,1447.01,1555.56,4589.04
U0092,6,8548.15,8601.15,8849.62,8666.31,9,812.53,0.576,1523.23,2292.93,1646.54,1126.46,1959.0,6019.77
U0209,15,4827.78,4492.41,4291.2,4537.13,13,349.68,0.392,612.89,640.46,953.65,742.55,1878.23,4343.41
U0148,5,7740.5,8521.88,8935.08,8399.15,12,659.28,0.855,824.34,1501.63,527.76,4362.1,524.67,6471.54
U0007,8,19133.96,18023.94,16933.42,18030.44,14,1306.46,0.695,3431.65,4781.24,814.4,2816.33,7290.34,15545.07
U0008,23,6948.37,6996.31,6163.16,6702.61,11,638.96,0.497,1795.43,437.85,1212.98,550.0,2952.11,6400.17
U0158,15,3840.5,3667.57,3297.74,3601.93,6,673.19,0.552,1389.97,95.71,652.74,556.05,1146.03,3343.97
U0042,15,9539.58,8918.93,9499.82,9319.44,10,1089.7,0.697,3056.77,1032.71,1112.28,833.32,3504.5,8119.23
U0208,14,5328.25,6027.0,6021.31,5792.19,13,446.29,0.715,2600.04,1589.5,81.53,491.21,565.97,4711.54
U0086,18,3059.42,2772.1,2499.1,2776.87,17,188.68,0.648,599.95,421.78,1351.47,304.7,381.52,2231.37
U0096,8,15890.56,16420.67,17013.79,16441.67,14,1272.3,0.41,3207.65,8091.09,2153.17,1044.29,1394.36,15126.97
U0119,17,3289.64,3087.1,3196.44,3191.06,8,352.48,0.373,814.25,210.54,188.8,614.84,1461.22,2563.57
U0087,24,4758.48,4709.45,4696.35,4721.43,12,414.57,0.742,826.64,889.35,1033.9,417.98,1590.61,3400.78
U0075,7,5107.76,5400.99,6211.66,5573.47,13,432.19,0.819,592.87,1539.57,593.88,974.62,1406.81,4836.7
U0199,18,14474.8,14326.16,14302.1,14367.68,9,1744.29,0.566,3496.74,439.33,513.03,6996.89,3028.8,11998.94
U0034,14,3933.72,4013.61,3393.37,3780.23,6,584.76,0.727,1490.63,620.0,866.85,143.32,812.92,3064.33
U0142,12,5236.41,4957.96,4385.35,4859.91,6,974.83,0.756,694.35,1175.03,660.37,1052.48,1654.17,4619.16
U0057,6,8563.58,7557.75,7667.84,7929.72,11,826.73,0.849,2203.32,461.27,1835.03,586.6,3477.35,6506.46
U0026,21,10152.14,10268.75,10246.24,10222.38,10,1088.04,0.779,602.6,787.27,152.67,4574.83,4034.78,7706.41
U0130,13,5083.33,5318.54,5792.78,5398.22,15,385.72,0.835,1449.02,857.87,408.02,1194.9,1173.51,5187.97
U0016,12,10438.25,9629.14,9292.81,9786.73,12,815.73,0.626,3101.96,1020.09,1320.97,831.34,4163.88,9561.93
U0116,8,5140.8,5265.66,5924.47,5443.64,17,295.03,0.584,516.48,1750.86,1230.06,676.91,966.49,4085.08
U0226,15,12138.93,12437.66,13014.85,12530.48,12,924.72,0.365,1331.19,661.95,1641.59,6527.67,1976.52,9718.35
U0153,6,5554.31,5118.68,5203.22,5292.07,10,530.18,0.675,1722.08,1076.62,314.65,967.02,1473.94,3758.0
U0228,9,5398.79,6513.96,7169.67,6360.81,7,675.29,0.589,978.69,496.58,814.77,998.44,2110.31,5024.54
U0120,15,6057.45,6093.88,5670.27,5940.53,9,648.38,0.859,2503.95,606.3,232.73,291.23,2423.23,4772.61
U0037,11,19163.65,18858.78,14577.22,17533.22,8,2246.28,0.934,2050.95,866.42,4621.43,8139.57,3485.28,14106.84
U0146,20,11935.53,10388.81,9631.41,10651.92,11,1176.47,0.803,2089.34,1663.41,2967.9,3308.03,1906.84,9153.8
U0010,22,25206.72,22711.17,20693.16,22870.35,10,2637.07,0.665,1031.03,2332.82,3562.6,7767.85,10512.42,20461.61
U0103,23,7750.79,8166.35,8412.96,8110.03,12,669.21,0.272,2637.82,762.48,2203.74,535.02,1611.74,7878.36
U0133,17,8955.31,8927.58,8728.37,8870.42,11,922.81,0.554,157.06,261.21,2550.83,713.08,5273.13,6829.58
U0145,15,6639.64,7705.1,7276.22,7206.99,9,639.61,0.771,2629.07,1265.38,619.37,543.87,1581.95,5217.95
U0148,17,5348.8,5057.1,4387.39,4931.09,18,264.31,0.738,1084.88,843.37,60.86,1564.56,1795.11,4560.26
U0023,8,13526.75,15007.46,13663.15,14065.78,6,2314.61,0.743,5863.07,2863.66,170.11,2408.45,2221.46,12452.54
U0041,14,4344.17,4538.34,4846.39,4576.3,11,377.97,0.788,403.29,157.1,1997.38,56.06,1730.34,3733.2
U0211,11,63636.19,60370.18,57747.1,60584.49,8,7562.35,0.503,21104.54,1372.79,2951.31,12692.9,25514.64,56411.35
U0238,23,8393.08,7390.68,7803.3,7862.35,9,807.27,0.817,2967.35,626.78,1120.13,1635.66,2043.15,7640.76
U0171,19,18165.31,18527.37,18344.83,18345.84,9,2056.61,0.737,1979.52,417.45,1776.06,9425.44,4566.85,13866.68
U0049,24,28693.18,27753.46,25862.33,27436.32,9,2984.87,0.425,6190.3,10690.67,6414.35,1005.9,4391.96,30283.63
U0051,8,7939.16,7218.54,7036.54,7398.08,12,571.42,0.281,869.21,2552.57,1215.34,1176.08,2125.96,5548.8
U0230,18,12115.16,11069.42,9520.26,10901.61,9,1345.42,0.812,74.63,4430.28,1047.08,2377.54,4185.63,10362.23
U0163,18,2511.81,2461.16,2165.12,2379.36,13,168.46,0.553,690.1,224.29,491.53,85.48,1020.41,1873.61
U0192,20,9490.44,8611.21,8750.19,8950.61,10,992.07,0.613,1136.75,2609.59,3147.61,1122.88,1473.62,7217.16
U0066,18,8177.73,7334.39,6740.46,7417.52,8,874.93,0.665,1570.43,1172.71,1941.02,2109.4,1384.18,5777.46
U0172,14,6327.08,5573.75,5587.6,5829.48,8,761.73,0.447,2258.8,83.96,1197.41,1496.34,1290.57,4786.24
U0246,16,27104.69,24297.22,24695.34,25365.75,13,2155.9,0.696,3204.9,4792.97,8998.53,5030.87,5077.42,26232.21
U0244,13,22770.87,23643.14,23077.67,23163.89,9,2725.16,0.364,4202.76,4715.52,3326.61,5281.38,5244.61,20259.14
U0196,7,14684.36,13477.15,13532.94,13898.15,8,2008.55,0.658,2852.22,471.6,820.65,7709.0,2830.89,11364.14
U0080,12,17644.81,17659.29,16433.81,17245.97,7,2488.19,0.662,1509.45,121.91,1276.96,1998.68,12737.82,15253.08
U0215,14,14017.85,13214.7,15844.81,14359.12,10,1406.93,0.488,1705.82,2207.25,1152.0,2710.31,6242.46,12434.1
U0079,4,10852.54,11179.92,11345.6,11126.02,14,724.75,0.687,292.35,3180.82,948.83,5166.31,1264.23,8701.06
U0037,11,9087.1,7109.59,6680.21,7625.63,17,604.56,0.558,2012.3,1126.97,733.83,380.04,4833.97,6800.16
U0070,11,3028.21,2987.05,3197.96,3071.07,13,212.57,0.877,980.59,181.14,418.75,399.06,1048.67,2202.09
U0199,9,22972.01,25347.37,22911.88,23743.76,9,2863.44,0.725,4005.81,3557.67,1316.4,5915.05,8177.09,20846.87
U0213,21,4172.42,4916.57,4934.04,4674.35,8,487.24,0.84,922.21,375.16,994.71,1158.61,721.74,4441.4
U0203,24,9477.11,8808.28,8212.45,8832.61,7,1544.81,0.602,562.92,456.9,991.79,1575.32,5890.18,6141.24
U0180,19,8332.35,7929.04,7644.81,7968.74,16,454.99,0.772,2740.8,317.62,1163.44,2135.6,1974.89,5138.57
U0005,18,11404.26,11337.33,12696.85,11812.81,15,710.46,0.649,1226.81,2741.98,803.47,4831.29,1800.72,9099.93
U0249,15,12344.46,11210.25,12558.46,12037.72,6,2299.72,0.893,1393.11,977.25,4396.18,954.48,4623.42,10127.65
U0131,18,8487.4,8236.7,7938.55,8220.88,16,510.08,0.587,3132.94,1633.82,640.98,1463.19,1616.47,8430.01
U0028,6,33570.9,31740.2,31686.87,32332.65,11,3285.72,0.794,4565.62,2297.72,19204.42,4027.16,3475.98,33998.12
U0087,18,43698.94,50508.92,51470.72,48559.53,12,3591.54,0.954,4650.62,3299.69,17645.26,10689.18,7414.19,36376.28
U0099,18,21445.18,20234.46,18022.61,19900.75,8,2385.17,0.694,3986.28,2702.14,819.96,6351.02,7585.79,17908.6
U0213,18,9033.13,9960.89,11522.51,10172.18,19,416.89,0.493,1870.42,567.14,1064.59,1909.54,3621.45,6791.8
U0108,16,6492.92,6432.71,7051.32,6658.98,11,660.48,0.677,1944.98,738.38,188.74,777.93,2842.89,5490.25
U0246,16,6185.06,6642.39,7000.81,6609.42,13,442.32,0.565,545.49,162.88,3925.0,474.78,1076.91,6453.98
U0085,18,10873.35,9921.51,10876.91,10557.25,11,897.28,0.776,2362.98,4196.07,1421.91,792.08,2100.3,7573.52
U0114,5,11842.94,12252.51,11659.06,11918.17,13,876.0,0.553,2157.32,197.5,2120.69,3529.28,3838.14,11020.62
U0175,4,7784.65,7554.3,8242.59,7860.51,8,953.55,0.541,2728.27,2373.3,278.41,1543.57,861.1,7722.97
U0138,14,7848.48,7062.14,7294.01,7401.54,13,515.85,0.91,2203.51,2060.68,947.22,2062.76,574.31,6459.97
U0115,22,11940.69,11855.67,11346.66,11714.34,8,1498.58,0.661,885.66,2297.42,2989.94,1860.7,3906.97,9740.64
U0193,8,64814.69,55888.13,55366.23,58689.68,11,5362.29,0.692,9624.24,5715.19,2877.66,24601.92,21995.67,51112.9
U0002,17,9436.32,9995.04,11478.76,10303.37,10,1062.08,0.928,3841.58,80.96,2949.07,1593.53,971.19,7512.02
U0025,22,5222.12,5320.45,5657.87,5400.15,15,370.49,0.79,731.95,187.0,429.35,3361.19,512.63,4062.54
U0098,24,10693.99,10443.42,9545.4,10227.6,9,1307.15,0.777,5407.78,598.64,2055.16,464.88,2167.52,9327.0
U0198,15,16359.39,18015.27,17061.98,17145.55,12,1357.81,0.655,2929.12,3940.54,3944.17,337.88,5207.68,15020.29
U0111,7,5564.0,5831.72,5687.1,5694.27,7,793.84,0.487,246.77,489.13,2142.51,1335.55,1350.05,4919.63
U0070,21,11362.09,10990.77,12181.21,11511.36,7,1683.11,0.872,614.38,821.84,1283.52,6611.73,2030.63,10961.53
U0135,10,14032.91,13930.26,13588.14,13850.44,12,1055.34,0.839,2950.78,2783.34,4441.89,3269.16,587.74,10391.37
U0205,13,9730.92,10194.12,9705.86,9876.97,12,740.65,0.864,801.35,2191.16,833.32,1199.48,4705.6,9064.84
U0088,20,22673.16,21920.22,19199.72,21264.37,16,1537.17,0.213,2063.26,6940.43,264.91,2827.37,10577.19,15998.64
U0205,19,3144.75,3046.79,3070.34,3087.29,13,275.88,0.614,283.87,91.73,1652.99,391.77,724.4,3393.6
U0069,11,19398.08,18334.49,16565.17,18099.25,14,1407.48,0.722,1040.85,4171.99,10037.82,2416.33,1731.1,14168.26
U0225,7,18707.25,18507.29,20308.98,19174.51,10,1983.16,0.552,2681.3,3411.53,4598.91,1609.42,6406.09,14632.92
U0056,15,9280.55,9280.18,10585.6,9715.44,10,1038.85,0.724,2292.32,528.33,2789.38,1603.97,2066.55,7481.51
U0180,13,10121.09,9837.52,10145.49,10034.7,10,900.89,0.774,1383.51,1636.73,4621.98,1274.51,1204.36,8272.53
U0146,21,20418.51,20150.33,21038.54,20535.79,9,2079.92,0.897,5940.4,1391.74,4016.36,2028.03,7041.98,16520.05
U0136,17,12936.14,12869.65,12237.14,12680.98,13,961.91,0.608,3124.9,3526.97,1086.05,882.46,4315.76,12379.68
U0024,4,11379.79,10746.87,11409.43,11178.7,13,926.3,0.633,2611.05,1969.13,498.29,287.58,6013.73,9073.25
U0187,18,3986.98,4479.93,4072.68,4179.86,10,391.4,0.473,2204.03,748.95,281.03,230.52,522.44,3616.04
U0006,9,4083.76,4167.96,4237.87,4163.2,12,333.15,0.751,1906.79,348.1,20.79,862.98,945.1,3265.94
U0179,23,6904.75,6650.19,6483.54,6679.5,8,948.67,0.549,3403.13,318.98,731.58,1378.73,1072.32,5266.64
U0148,13,31514.9,29759.89,28220.05,29831.61,15,1851.51,0.62,4086.65,834.53,11298.32,6113.19,9182.22,28533.77
U0242,13,20997.02,16850.69,16728.97,18192.23,8,2452.01,0.66,4040.83,5782.41,2199.22,6660.0,2314.56,15371.62
U0034,4,5928.7,6480.86,6745.88,6385.15,13,427.93,0.658,384.44,955.27,2351.6,1241.76,995.62,4539.89
U0148,18,5353.02,6213.48,5881.39,5815.96,10,499.2,0.616,1778.96,606.46,632.18,720.64,1614.77,6313.04
U0189,4,9609.46,9543.41,10427.22,9860.03,10,832.18,0.448,2383.51,3644.13,169.32,2007.96,1404.54,7312.63
U0214,11,1932.39,2164.62,2282.22,2126.41,4,526.85,0.777,154.71,69.02,256.8,416.52,1035.35,2159.3
U0234,15,6961.58,5632.26,5199.17,5931.0,14,571.36,0.691,1522.69,1093.78,1271.49,1338.49,1735.14,5575.07
U0179,7,16206.36,16372.14,14458.88,15679.13,11,1523.02,0.491,3409.98,1377.8,4066.99,6819.08,532.52,12594.67
U0096,8,5322.38,5121.19,5485.68,5309.75,11,533.0,0.407,1115.46,108.08,913.18,1655.75,1529.9,4764.44
U0142,22,9357.36,10547.4,10105.12,10003.29,12,685.42,0.643,1108.43,878.79,4785.02,1874.2,710.91,7936.46
U0243,24,6179.9,6446.95,6438.68,6355.18,13,458.79,0.673,1399.97,254.99,456.11,3878.85,189.98,4810.04
U0012,16,18274.56,17911.91,16547.57,17578.01,10,1763.11,0.451,5017.76,1390.58,3185.83,1267.81,7412.57,16015.06
U0085,21,7169.39,7136.2,6661.82,6989.14,11,610.83,0.786,3274.67,63.56,1005.94,317.11,2508.11,7119.48
U0241,6,8608.01,8885.82,8854.36,8782.73,8,1051.75,0.509,724.39,284.38,418.46,4374.43,2806.35,7098.26
U0118,6,15353.37,15954.59,14833.46,15380.47,5,2951.69,0.598,1066.27,3684.31,4077.18,1601.47,4924.14,14136.38
U0250,7,6859.83,6233.31,7160.89,6751.34,15,409.8,0.572,2403.89,1060.11,1395.35,1897.93,102.54,5460.47
U0133,20,5945.3,6404.39,7441.7,6597.13,20,317.63,0.578,1103.56,242.33,1083.97,1887.96,1627.48,4577.86
U0237,21,2660.92,2652.94,2989.57,2767.81,11,262.27,0.574,864.57,456.27,466.47,343.01,530.59,2317.78
U0066,14,13508.65,12713.88,11636.36,12619.63,13,1104.69,0.466,2433.16,4380.2,895.9,2796.9,3002.49,11092.83
U0120,12,3231.44,3122.6,3904.66,3419.56,7,422.7,0.696,377.41,396.4,703.23,441.67,1312.74,2763.54
U0123,9,8372.77,8020.05,8406.68,8266.5,6,1473.94,0.888,593.38,1320.8,425.91,545.75,5486.93,6828.0
U0149,15,4692.24,4422.64,4469.64,4528.17,11,461.82,0.53,1216.04,470.95,162.1,1219.12,1624.03,4412.18
U0037,7,12288.3,12728.01,11258.37,12091.56,13,1054.5,0.62,3375.25,893.93,758.48,298.28,6962.36,10597.8
U0013,19,5138.8,4840.12,5083.68,5020.87,11,530.99,0.613,1152.7,2235.82,788.24,437.8,524.25,4314.17
U0116,15,4456.45,4541.08,4080.55,4359.36,8,507.0,0.645,615.57,1758.55,781.37,729.43,571.53,3945.34
U0071,24,5475.36,5290.11,5454.57,5406.68,9,518.04,0.895,672.42,2927.09,883.62,715.56,276.67,5052.45
U0016,10,5605.92,6194.53,5381.93,5727.46,13,372.48,0.913,672.74,536.77,614.68,2732.97,1048.77,4463.31
U0103,7,9429.61,9383.73,9874.16,9562.5,12,775.8,0.699,1615.67,1891.07,1718.11,554.42,3650.34,7226.45
U0124,9,11404.76,10826.83,10260.27,10830.62,5,2388.87,0.748,571.79,1615.1,1387.48,3931.54,3898.86,9274.2
U0193,7,7828.29,7335.46,8069.41,7744.39,15,543.84,0.684,1098.14,704.07,2548.85,1387.77,2089.45,6747.79
U0124,21,9210.46,9741.27,8541.6,9164.44,16,498.18,0.682,1681.11,5260.74,872.39,1113.41,282.82,7539.08
U0145,5,5576.84,6235.33,5893.82,5902.0,14,401.89,0.63,208.95,1508.82,1060.43,1689.4,1109.23,5331.09
U0129,21,5519.78,5705.74,4845.52,5357.01,9,548.35,0.427,893.43,2621.78,274.52,1252.19,477.86,4672.86
U0027,8,24938.66,22505.37,21726.7,23056.91,15,1443.67,0.704,5371.43,4110.68,4325.21,5681.31,5450.02,19826.33
U0089,24,2269.85,2156.2,1898.43,2108.16,13,155.62,0.729,245.01,874.23,444.44,104.45,601.72,2103.93
U0083,11,7134.98,7169.2,9877.42,8060.53,11,590.38,0.599,656.87,1399.46,953.06,1164.02,2961.58,6494.07
