user_id,monthly_spend,purchase_count_per_month,average_purchase_amount,online_purchase_ratio,electronics_spend_ratio,fashion_spend_ratio,food_spend_ratio,home_spend_ratio,other_spend_ratio
U1052,16061.79,24,669.24,0.523,0.065,0.065,0.433,0.186,0.252
U1053,34610.33,12,2884.19,0.772,0.167,0.379,0.159,0.127,0.167
U1054,182285.43,9,20253.94,0.891,0.387,0.19,0.092,0.21,0.12
U1055,65479.73,8,8184.97,0.755,0.52,0.128,0.124,0.144,0.084
U1056,20735.14,49,423.17,0.673,0.119,0.129,0.571,0.062,0.12
U1057,32558.74,53,614.32,0.749,0.054,0.122,0.517,0.138,0.17
U1058,8087.19,29,278.87,0.603,0.105,0.107,0.609,0.04,0.139
U1059,40798.34,16,2549.9,0.924,0.112,0.429,0.137,0.138,0.185
U1060,34396.42,35,982.75,0.547,0.042,0.125,0.626,0.087,0.12
U1061,78064.89,5,15612.98,0.479,0.253,0.277,0.184,0.14,0.145
U1062,8236.93,15,549.13,0.432,0.169,0.161,0.381,0.17,0.12
U1063,200776.52,5,40155.3,0.459,0.301,0.149,0.069,0.134,0.347
U1064,133945.5,12,11162.12,0.778,0.408,0.288,0.094,0.13,0.08
U1065,36750.06,8,4593.76,0.741,0.43,0.116,0.175,0.162,0.117
U1066,41843.54,9,4649.28,0.833,0.48,0.076,0.082,0.133,0.229
U1067,15920.49,25,636.82,0.596,0.177,0.124,0.313,0.199,0.187
U1068,4907.64,28,175.27,0.704,0.095,0.173,0.317,0.172,0.244
U1069,66429.66,9,7381.07,0.891,0.537,0.126,0.116,0.101,0.12
U1070,122181.56,6,20363.59,0.861,0.395,0.216,0.156,0.113,0.12
U1071,14239.05,19,749.42,0.412,0.186,0.051,0.337,0.053,0.372
U1072,22130.66,24,922.11,0.615,0.102,0.075,0.463,0.067,0.292
U1073,14777.41,26,568.36,0.612,0.152,0.084,0.315,0.193,0.255
U1074,30866.98,28,1102.39,0.72,0.083,0.198,0.542,0.068,0.108
U1075,16095.79,10,1609.58,0.906,0.166,0.514,0.094,0.106,0.12
U1076,21800.41,43,506.99,0.728,0.111,0.149,0.514,0.105,0.12
U1077,93611.02,12,7800.92,0.86,0.326,0.298,0.066,0.138,0.172
U1078,11162.27,31,360.07,0.492,0.176,0.114,0.421,0.092,0.198
U1079,50391.88,5,10078.38,0.886,0.521,0.106,0.198,0.056,0.12
U1080,132418.26,10,13241.83,0.731,0.433,0.099,0.081,0.267,0.12
U1081,50932.87,17,2996.05,0.734,0.366,0.226,0.136,0.128,0.144
U1082,67153.45,6,11192.24,0.821,0.504,0.111,0.168,0.097,0.12
U1083,15712.04,24,654.67,0.703,0.083,0.112,0.326,0.063,0.416
U1084,9929.24,25,397.17,0.363,0.123,0.058,0.357,0.12,0.342
U1085,41206.09,23,1791.57,0.727,0.084,0.426,0.19,0.062,0.238
U1086,19405.89,14,1386.13,0.894,0.504,0.074,0.223,0.08,0.12
U1087,90891.98,13,6991.69,0.572,0.229,0.276,0.112,0.171,0.211
U1088,45415.53,16,2838.47,0.822,0.15,0.371,0.202,0.149,0.129
U1089,4491.88,33,136.12,0.677,0.153,0.199,0.353,0.199,0.096
U1090,128340.51,15,8556.03,0.722,0.463,0.136,0.102,0.179,0.12
U1091,31260.71,50,625.21,0.709,0.049,0.111,0.496,0.144,0.199
U1092,12799.45,48,266.66,0.466,0.06,0.162,0.546,0.113,0.12
U1093,77873.37,10,7787.34,0.683,0.554,0.066,0.19,0.071,0.12
U1094,60047.74,8,7505.97,0.617,0.454,0.051,0.208,0.166,0.12
U1095,69269.96,12,5772.5,0.696,0.21,0.2,0.114,0.175,0.302
U1096,15414.93,14,1101.07,0.421,0.128,0.153,0.254,0.132,0.332
U1097,37402.43,13,2877.11,0.8,0.423,0.037,0.166,0.063,0.311
U1098,17147.84,34,504.35,0.675,0.123,0.105,0.403,0.104,0.265
U1099,10413.71,48,216.95,0.559,0.039,0.124,0.605,0.112,0.12
U1100,22970.06,30,765.67,0.679,0.096,0.076,0.671,0.038,0.12
U1101,9222.54,14,658.75,0.595,0.158,0.112,0.252,0.105,0.374
U1102,120316.45,7,17188.06,0.507,0.321,0.186,0.158,0.148,0.188
U1103,13825.76,25,553.03,0.696,0.139,0.183,0.429,0.13,0.12
U1104,20945.21,19,1102.38,0.869,0.092,0.359,0.175,0.186,0.188
U1105,13685.96,28,488.78,0.606,0.1,0.114,0.574,0.118,0.094
U1106,50514.68,9,5612.74,0.695,0.24,0.202,0.097,0.287,0.175
U1107,26872.66,22,1221.48,0.927,0.169,0.356,0.197,0.159,0.12
U1108,17601.1,23,765.27,0.797,0.127,0.169,0.526,0.058,0.12
U1109,23122.97,31,745.9,0.731,0.15,0.146,0.517,0.063,0.124
U1110,19775.92,26,760.61,0.452,0.068,0.059,0.546,0.038,0.289
U1111,16956.23,12,1413.02,0.405,0.11,0.062,0.399,0.079,0.35
U1112,29717.02,25,1188.68,0.471,0.089,0.094,0.606,0.091,0.12
U1113,77200.6,9,8577.84,0.889,0.534,0.053,0.084,0.051,0.278
U1114,19251.93,49,392.9,0.446,0.051,0.102,0.656,0.103,0.088
U1115,20996.65,9,2332.96,0.577,0.577,0.048,0.097,0.159,0.12
U1116,10227.23,34,300.8,0.641,0.064,0.103,0.372,0.057,0.403
U1117,57530.1,19,3027.9,0.653,0.309,0.217,0.096,0.259,0.12
U1118,56874.08,11,5170.37,0.764,0.305,0.109,0.099,0.232,0.255
U1119,28745.14,52,552.79,0.534,0.103,0.132,0.574,0.071,0.12
U1120,12888.01,24,537.0,0.94,0.057,0.555,0.11,0.158,0.12
U1121,21080.96,17,1240.06,0.638,0.057,0.417,0.173,0.143,0.21
U1122,6011.5,12,500.96,0.543,0.07,0.197,0.427,0.084,0.222
U1123,19368.4,22,880.38,0.713,0.105,0.493,0.162,0.12,0.12
U1124,76680.28,5,15336.06,0.705,0.366,0.122,0.169,0.214,0.128
U1125,12140.77,8,1517.6,0.803,0.195,0.464,0.107,0.145,0.09
U1126,11884.14,22,540.19,0.756,0.116,0.528,0.126,0.11,0.12
U1127,14439.76,24,601.66,0.757,0.06,0.569,0.156,0.095,0.119
U1128,8035.82,23,349.38,0.666,0.175,0.093,0.323,0.086,0.323
U1129,17571.63,53,331.54,0.746,0.096,0.155,0.491,0.143,0.116
U1130,23745.78,41,579.17,0.454,0.143,0.112,0.488,0.035,0.221
U1131,16894.41,23,734.54,0.655,0.065,0.1,0.618,0.135,0.083
U1132,48940.72,7,6991.53,0.679,0.405,0.107,0.176,0.197,0.114
U1133,30318.67,11,2756.24,0.938,0.173,0.459,0.19,0.057,0.121
U1134,126992.7,13,9768.67,0.767,0.279,0.151,0.199,0.27,0.101
U1135,34215.99,6,5702.66,0.683,0.543,0.072,0.1,0.133,0.152
U1136,24881.51,5,4976.3,0.796,0.617,0.029,0.125,0.109,0.12
U1137,183099.79,7,26157.11,0.48,0.408,0.213,0.076,0.124,0.179
U1138,26736.67,34,786.37,0.485,0.039,0.155,0.618,0.068,0.12
U1139,27879.99,15,1858.67,0.761,0.117,0.558,0.092,0.113,0.12
U1140,12774.73,12,1064.56,0.693,0.197,0.119,0.273,0.137,0.273
U1141,32955.14,14,2353.94,0.781,0.078,0.353,0.164,0.129,0.276
U1142,179995.58,19,9473.45,0.671,0.466,0.153,0.116,0.117,0.148
U1143,19414.46,51,380.68,0.48,0.092,0.141,0.562,0.085,0.12
U1144,53971.62,10,5397.16,0.781,0.462,0.072,0.203,0.143,0.12
U1145,13650.39,49,278.58,0.729,0.122,0.066,0.623,0.069,0.12
U1146,82924.43,15,5528.3,0.786,0.463,0.111,0.182,0.123,0.12
U1147,29943.57,11,2722.14,0.629,0.512,0.129,0.115,0.146,0.098
U1148,49337.73,14,3524.12,0.872,0.525,0.115,0.08,0.16,0.12
U1149,14333.2,23,623.18,0.607,0.088,0.14,0.551,0.101,0.12
U1150,55079.14,13,4236.86,0.779,0.538,0.091,0.13,0.121,0.12
U1151,26782.61,24,1115.94,0.578,0.045,0.118,0.569,0.136,0.133
U1152,4496.17,32,140.51,0.538,0.184,0.152,0.284,0.182,0.197
U1153,11007.6,25,440.3,0.722,0.176,0.056,0.38,0.118,0.27
U1154,42312.99,22,1923.32,0.679,0.079,0.55,0.129,0.122,0.12
U1155,52481.11,10,5248.11,0.881,0.426,0.109,0.218,0.162,0.084
U1156,42370.01,20,2118.5,0.778,0.152,0.384,0.188,0.156,0.12
U1157,32839.98,10,3284.0,0.59,0.439,0.12,0.158,0.163,0.12
U1158,28119.37,36,781.09,0.439,0.102,0.102,0.562,0.114,0.12
U1159,43659.52,4,10914.88,0.735,0.451,0.064,0.178,0.097,0.209
U1160,41262.67,13,3174.05,0.856,0.16,0.387,0.107,0.155,0.191
U1161,56360.84,5,11272.17,0.756,0.405,0.112,0.156,0.206,0.12
U1162,16702.51,16,1043.91,0.707,0.097,0.507,0.193,0.083,0.12
U1163,10671.45,22,485.07,0.93,0.12,0.441,0.129,0.058,0.252
U1164,20149.02,5,4029.8,0.673,0.496,0.097,0.14,0.146,0.12
U1165,17056.23,23,741.58,0.56,0.198,0.17,0.369,0.141,0.122
U1166,92296.29,9,10255.14,0.768,0.426,0.233,0.065,0.157,0.12
U1167,75290.15,19,3962.64,0.511,0.211,0.133,0.156,0.128,0.372
U1168,12712.63,27,470.84,0.445,0.092,0.182,0.338,0.126,0.261
U1169,50462.79,6,8410.47,0.893,0.268,0.251,0.086,0.18,0.215
U1170,31779.01,27,1177.0,0.432,0.037,0.113,0.626,0.122,0.103
U1171,62063.4,6,10343.9,0.462,0.307,0.286,0.091,0.217,0.099
U1172,100676.27,8,12584.53,0.615,0.272,0.112,0.076,0.135,0.406
U1173,17087.78,31,551.22,0.637,0.05,0.05,0.277,0.122,0.501
U1174,58160.69,12,4846.72,0.693,0.338,0.137,0.057,0.224,0.244
U1175,29565.71,37,799.07,0.486,0.115,0.09,0.624,0.05,0.12
U1176,41689.92,9,4632.21,0.805,0.42,0.143,0.243,0.063,0.13
U1177,47547.27,15,3169.82,0.616,0.608,0.115,0.12,0.051,0.106
U1178,36578.76,15,2438.58,0.827,0.073,0.531,0.181,0.118,0.096
U1179,14876.92,18,826.5,0.491,0.131,0.192,0.319,0.117,0.242
U1180,95274.9,15,6351.66,0.555,0.376,0.265,0.14,0.1,0.12
U1181,74291.53,11,6753.78,0.78,0.25,0.25,0.133,0.255,0.112
U1182,23056.22,25,922.25,0.403,0.033,0.077,0.669,0.1,0.12
U1183,42200.01,23,1834.78,0.946,0.138,0.401,0.232,0.09,0.139
U1184,18376.01,11,1670.55,0.727,0.427,0.139,0.212,0.133,0.089
U1185,49880.32,14,3562.88,0.845,0.497,0.065,0.172,0.147,0.12
U1186,146602.58,11,13327.51,0.626,0.324,0.12,0.112,0.257,0.187
U1187,12658.82,8,1582.35,0.66,0.118,0.555,0.117,0.09,0.12
U1188,44124.24,11,4011.29,0.857,0.599,0.114,0.079,0.088,0.12
U1189,71166.72,5,14233.34,0.634,0.485,0.032,0.202,0.161,0.12
U1190,24581.76,8,3072.72,0.869,0.077,0.481,0.204,0.119,0.12
U1191,31253.41,40,781.34,0.745,0.145,0.175,0.48,0.08,0.12
U1192,83095.11,12,6924.59,0.831,0.594,0.053,0.198,0.06,0.096
U1193,18026.72,15,1201.78,0.756,0.094,0.46,0.213,0.114,0.12
U1194,10471.18,31,337.78,0.425,0.08,0.11,0.26,0.123,0.427
U1195,39291.94,10,3929.19,0.762,0.052,0.491,0.239,0.064,0.153
U1196,87904.47,18,4883.58,0.45,0.378,0.177,0.1,0.226,0.12
U1197,53949.02,13,4149.92,0.685,0.449,0.114,0.167,0.15,0.12
U1198,42911.23,5,8582.25,0.768,0.467,0.036,0.123,0.158,0.216
U1199,68131.62,12,5677.63,0.864,0.47,0.089,0.212,0.11,0.12
U1200,41340.1,15,2756.01,0.898,0.103,0.453,0.237,0.11,0.097
U1201,68010.4,12,5667.53,0.899,0.558,0.029,0.177,0.116,0.12
U1202,4351.98,21,207.24,0.41,0.181,0.052,0.425,0.191,0.151
U1203,20473.83,6,3412.31,0.742,0.504,0.092,0.145,0.139,0.12
U1204,6244.9,17,367.35,0.516,0.077,0.088,0.421,0.059,0.355
U1205,6195.8,16,387.24,0.409,0.064,0.114,0.419,0.13,0.274
U1206,28045.95,14,2003.28,0.655,0.199,0.358,0.147,0.165,0.132
U1207,138494.89,12,11541.24,0.769,0.232,0.273,0.143,0.166,0.185
U1208,15486.42,44,351.96,0.736,0.148,0.107,0.491,0.098,0.155
U1209,33487.81,22,1522.17,0.786,0.062,0.113,0.454,0.13,0.241
U1210,4290.44,34,126.19,0.581,0.058,0.076,0.408,0.088,0.369
U1211,38988.89,11,3544.44,0.939,0.156,0.46,0.138,0.153,0.093
U1212,22097.86,22,1004.45,0.733,0.135,0.418,0.172,0.155,0.12
U1213,45378.12,12,3781.51,0.805,0.072,0.519,0.103,0.134,0.173
U1214,22087.95,51,433.1,0.711,0.123,0.068,0.587,0.101,0.122
U1215,31205.03,53,588.77,0.777,0.094,0.15,0.586,0.049,0.12
U1216,218968.05,13,16843.7,0.702,0.317,0.182,0.099,0.129,0.273
U1217,39529.56,13,3040.74,0.694,0.111,0.453,0.173,0.143,0.12
U1218,12547.77,32,392.12,0.686,0.116,0.096,0.541,0.068,0.178
U1219,45683.21,21,2175.39,0.737,0.161,0.515,0.158,0.046,0.12
U1220,13162.86,38,346.39,0.658,0.115,0.129,0.535,0.102,0.12
U1221,20430.22,34,600.89,0.586,0.103,0.114,0.569,0.111,0.103
U1222,163108.44,19,8584.65,0.848,0.384,0.091,0.159,0.246,0.12
U1223,36546.8,17,2149.81,0.833,0.198,0.37,0.198,0.092,0.142
U1224,13315.73,14,951.12,0.78,0.113,0.547,0.105,0.061,0.174
U1225,57981.51,6,9663.58,0.84,0.508,0.121,0.139,0.111,0.12
U1226,26892.69,19,1415.4,0.688,0.167,0.506,0.138,0.07,0.118
U1227,81976.23,11,7452.38,0.597,0.508,0.058,0.222,0.093,0.12
U1228,30161.79,47,641.74,0.488,0.061,0.155,0.593,0.072,0.12
U1229,17523.57,17,1030.8,0.898,0.12,0.456,0.174,0.13,0.12
U1230,51594.3,6,8599.05,0.895,0.283,0.177,0.163,0.145,0.232
U1231,27165.94,22,1234.82,0.575,0.047,0.051,0.521,0.143,0.239
U1232,48199.7,22,2190.9,0.637,0.126,0.574,0.101,0.08,0.12
U1233,28394.63,20,1419.73,0.536,0.102,0.094,0.549,0.127,0.128
U1234,18572.76,30,619.09,0.466,0.141,0.055,0.629,0.079,0.096
U1235,123028.38,18,6834.91,0.523,0.35,0.152,0.112,0.175,0.211
U1236,161407.87,11,14673.44,0.501,0.278,0.231,0.067,0.282,0.141
U1237,20892.07,24,870.5,0.515,0.131,0.137,0.536,0.075,0.12
U1238,5294.37,22,240.65,0.533,0.178,0.079,0.35,0.112,0.281
U1239,26191.77,51,513.56,0.65,0.11,0.123,0.535,0.112,0.12
U1240,21894.65,13,1684.2,0.824,0.557,0.073,0.144,0.105,0.121
U1241,10798.18,23,469.49,0.814,0.09,0.539,0.146,0.087,0.138
U1242,70586.47,11,6416.95,0.737,0.419,0.113,0.156,0.161,0.151
U1243,4509.19,24,187.88,0.661,0.104,0.151,0.361,0.173,0.212
U1244,77422.91,9,8602.55,0.58,0.424,0.055,0.121,0.124,0.276
U1245,31458.22,24,1310.76,0.693,0.174,0.41,0.154,0.064,0.197
U1246,33519.28,15,2234.62,0.712,0.103,0.364,0.109,0.121,0.302
U1247,45270.14,14,3233.58,0.875,0.105,0.396,0.129,0.189,0.181
U1248,15331.01,28,547.54,0.537,0.097,0.137,0.372,0.181,0.212
U1249,179438.55,12,14953.21,0.815,0.475,0.102,0.093,0.12,0.21
U1250,14864.84,34,437.2,0.734,0.131,0.161,0.33,0.108,0.271
U1251,71284.42,15,4752.29,0.669,0.248,0.251,0.149,0.245,0.108
U1252,12999.77,18,722.21,0.632,0.107,0.492,0.19,0.091,0.12
U1253,175976.97,9,19553.0,0.685,0.276,0.176,0.153,0.229,0.166
U1254,14418.92,18,801.05,0.654,0.056,0.535,0.125,0.163,0.12
U1255,83346.49,7,11906.64,0.63,0.395,0.262,0.084,0.139,0.12
U1256,9049.6,25,361.98,0.428,0.082,0.156,0.367,0.185,0.21
U1257,22278.17,13,1713.71,0.709,0.067,0.582,0.166,0.065,0.12
U1258,77686.61,11,7062.42,0.715,0.494,0.029,0.213,0.144,0.12
U1259,20062.01,53,378.53,0.72,0.027,0.132,0.652,0.068,0.12
U1260,132459.76,12,11038.31,0.567,0.284,0.293,0.167,0.112,0.144
U1261,73986.11,9,8220.68,0.806,0.558,0.03,0.169,0.124,0.12
U1262,34955.18,14,2496.8,0.88,0.064,0.529,0.229,0.062,0.116
U1263,35395.51,19,1862.92,0.716,0.065,0.553,0.146,0.101,0.135
U1264,171990.76,17,10117.1,0.676,0.367,0.185,0.074,0.254,0.12
U1265,15581.05,46,338.72,0.73,0.06,0.093,0.611,0.116,0.12
U1266,18799.74,45,417.77,0.504,0.034,0.175,0.566,0.105,0.12
U1267,28754.08,16,1797.13,0.886,0.125,0.501,0.101,0.055,0.218
U1268,28148.15,44,639.73,0.704,0.144,0.118,0.477,0.105,0.156
U1269,22480.04,6,3746.67,0.854,0.583,0.1,0.144,0.061,0.113
U1270,4777.59,26,183.75,0.541,0.131,0.098,0.417,0.2,0.153
U1271,38415.46,6,6402.58,0.563,0.601,0.045,0.164,0.074,0.116
U1272,4546.86,25,181.87,0.536,0.162,0.09,0.387,0.179,0.182
U1273,15284.0,20,764.2,0.411,0.071,0.098,0.587,0.124,0.12
U1274,36874.74,21,1755.94,0.757,0.157,0.466,0.136,0.12,0.12
U1275,63324.93,15,4221.66,0.819,0.509,0.121,0.138,0.112,0.12
U1276,17868.25,5,3573.65,0.642,0.614,0.048,0.109,0.109,0.12
U1277,36420.0,11,3310.91,0.762,0.131,0.373,0.249,0.107,0.14
U1278,84889.52,5,16977.9,0.775,0.396,0.123,0.131,0.253,0.098
U1279,6811.33,23,296.14,0.384,0.183,0.122,0.435,0.107,0.154
U1280,31705.82,22,1441.17,0.762,0.145,0.424,0.136,0.131,0.164
U1281,60989.1,15,4065.94,0.877,0.446,0.118,0.164,0.071,0.201
U1282,28969.7,36,804.71,0.449,0.036,0.169,0.57,0.105,0.12
U1283,10180.72,21,484.8,0.567,0.096,0.064,0.308,0.105,0.428
U1284,35650.96,8,4456.37,0.922,0.168,0.483,0.135,0.094,0.12
U1285,13135.5,20,656.78,0.644,0.061,0.145,0.391,0.167,0.237
U1286,40507.45,17,2382.79,0.62,0.159,0.514,0.142,0.065,0.12
U1287,81100.16,12,6758.35,0.619,0.44,0.144,0.161,0.173,0.083
U1288,170318.84,14,12165.63,0.695,0.336,0.241,0.132,0.172,0.12
U1289,72507.65,4,18126.91,0.883,0.422,0.095,0.163,0.097,0.223
U1290,72585.97,9,8065.11,0.663,0.523,0.071,0.13,0.156,0.12
U1291,38674.16,9,4297.13,0.747,0.506,0.091,0.143,0.14,0.12
U1292,27313.77,42,650.33,0.723,0.106,0.12,0.517,0.113,0.143
U1293,6482.23,33,196.43,0.618,0.188,0.161,0.256,0.12,0.275
U1294,37025.46,9,4113.94,0.729,0.17,0.364,0.181,0.171,0.114
U1295,41896.55,23,1821.59,0.851,0.126,0.375,0.247,0.063,0.189
U1296,16337.39,15,1089.16,0.703,0.126,0.471,0.139,0.144,0.12
U1297,52609.67,7,7515.67,0.66,0.451,0.125,0.118,0.162,0.143
U1298,6893.67,20,344.68,0.362,0.1,0.168,0.393,0.173,0.165
U1299,18732.46,49,382.3,0.546,0.127,0.103,0.516,0.07,0.185
U1300,82755.22,12,6896.27,0.574,0.417,0.112,0.165,0.209,0.098
U1301,27460.29,36,762.79,0.544,0.047,0.096,0.687,0.068,0.103
U1302,43762.2,8,5470.27,0.594,0.56,0.084,0.13,0.06,0.166
U1303,33147.62,46,720.6,0.542,0.076,0.095,0.546,0.078,0.205
U1304,82455.25,6,13742.54,0.864,0.523,0.118,0.178,0.062,0.12
U1305,17386.33,24,724.43,0.438,0.059,0.165,0.357,0.168,0.252
U1306,8062.75,21,383.94,0.474,0.068,0.13,0.439,0.112,0.251
U1307,11215.44,28,400.55,0.563,0.165,0.067,0.436,0.093,0.239
U1308,184691.95,7,26384.56,0.707,0.369,0.164,0.123,0.224,0.12
U1309,10511.42,17,618.32,0.431,0.169,0.081,0.39,0.093,0.267
U1310,33039.2,50,660.78,0.764,0.057,0.095,0.646,0.081,0.12
U1311,98964.88,10,9896.49,0.661,0.293,0.233,0.141,0.213,0.12
U1312,34227.82,24,1426.16,0.862,0.134,0.509,0.177,0.06,0.12
U1313,88394.4,13,6799.57,0.616,0.485,0.045,0.088,0.117,0.266
U1314,34691.33,14,2477.95,0.783,0.585,0.131,0.103,0.061,0.12
U1315,14370.32,23,624.8,0.517,0.172,0.078,0.292,0.155,0.303
U1316,7033.92,26,270.54,0.572,0.101,0.098,0.254,0.14,0.408
U1317,48900.22,12,4075.02,0.685,0.14,0.391,0.19,0.159,0.12
U1318,106836.01,9,11870.67,0.814,0.442,0.159,0.123,0.156,0.12
U1319,14424.08,51,282.83,0.406,0.035,0.127,0.61,0.108,0.12
U1320,13846.39,25,553.86,0.362,0.086,0.06,0.421,0.113,0.32
U1321,185365.86,15,12357.72,0.868,0.207,0.141,0.155,0.217,0.279
U1322,37786.41,20,1889.32,0.649,0.079,0.378,0.14,0.096,0.307
U1323,23366.54,9,2596.28,0.725,0.057,0.492,0.246,0.061,0.144
U1324,76250.88,12,6354.24,0.652,0.593,0.108,0.09,0.088,0.12
U1325,51349.03,10,5134.9,0.691,0.485,0.106,0.141,0.102,0.166
U1326,20862.88,21,993.47,0.945,0.063,0.431,0.229,0.112,0.166
U1327,33369.88,8,4171.24,0.779,0.117,0.378,0.199,0.172,0.135
U1328,41711.88,7,5958.84,0.643,0.443,0.079,0.247,0.052,0.18
U1329,21607.94,49,440.98,0.75,0.101,0.062,0.621,0.096,0.12
U1330,217656.45,18,12092.02,0.472,0.292,0.288,0.156,0.101,0.163
U1331,15687.66,40,392.19,0.518,0.089,0.13,0.55,0.111,0.12
U1332,24631.73,9,2736.86,0.862,0.128,0.402,0.197,0.153,0.12
U1333,19217.84,12,1601.49,0.915,0.091,0.486,0.168,0.136,0.12
U1334,8709.39,41,212.42,0.744,0.089,0.172,0.555,0.064,0.12
U1335,9611.23,27,355.97,0.717,0.136,0.187,0.312,0.145,0.22
U1336,8014.4,15,534.29,0.423,0.089,0.155,0.306,0.146,0.305
U1337,21348.99,48,444.77,0.429,0.041,0.117,0.628,0.035,0.179
U1338,26879.23,14,1919.95,0.784,0.427,0.142,0.123,0.183,0.125
U1339,84224.11,6,14037.35,0.684,0.551,0.065,0.085,0.116,0.182
U1340,14503.65,18,805.76,0.358,0.113,0.104,0.427,0.09,0.267
U1341,219736.61,9,24415.18,0.659,0.234,0.105,0.142,0.234,0.285
U1342,8437.81,20,421.89,0.75,0.124,0.105,0.571,0.08,0.12
U1343,49497.08,9,5499.68,0.862,0.104,0.407,0.165,0.08,0.244
U1344,80162.31,11,7287.48,0.85,0.501,0.099,0.138,0.143,0.12
U1345,19436.22,15,1295.75,0.708,0.517,0.082,0.184,0.089,0.128
U1346,14406.41,33,436.56,0.414,0.091,0.147,0.568,0.073,0.12
U1347,23265.54,46,505.77,0.765,0.097,0.097,0.538,0.109,0.158
U1348,23776.88,48,495.35,0.564,0.111,0.095,0.603,0.061,0.131
U1349,20376.11,13,1567.39,0.589,0.564,0.037,0.201,0.078,0.12
U1350,106093.82,18,5894.1,0.848,0.34,0.195,0.084,0.261,0.12
U1351,32190.07,25,1287.6,0.474,0.051,0.083,0.646,0.099,0.12
U1352,12740.67,28,455.02,0.79,0.093,0.15,0.545,0.092,0.12
U1353,43196.79,16,2699.8,0.788,0.094,0.396,0.217,0.121,0.172
U1354,14912.23,39,382.36,0.771,0.146,0.138,0.509,0.119,0.088
U1355,15549.85,5,3109.97,0.65,0.405,0.112,0.219,0.163,0.102
U1356,25836.05,7,3690.86,0.881,0.492,0.039,0.122,0.097,0.25
U1357,20185.65,29,696.06,0.449,0.079,0.115,0.619,0.068,0.12
U1358,16502.46,14,1178.75,0.627,0.186,0.183,0.315,0.085,0.23
U1359,7836.7,17,460.98,0.383,0.07,0.082,0.252,0.057,0.539
U1360,37942.01,19,1996.95,0.931,0.065,0.484,0.145,0.073,0.232
U1361,6397.32,17,376.31,0.444,0.166,0.156,0.399,0.154,0.125
U1362,13907.28,20,695.36,0.593,0.065,0.196,0.42,0.084,0.236
U1363,30754.53,9,3417.17,0.911,0.09,0.365,0.164,0.172,0.208
U1364,44801.46,9,4977.94,0.897,0.603,0.068,0.101,0.108,0.12
U1365,19455.27,48,405.32,0.791,0.059,0.088,0.638,0.095,0.12
U1366,128805.95,7,18400.85,0.787,0.329,0.149,0.172,0.153,0.197
U1367,4902.15,21,233.44,0.696,0.104,0.189,0.387,0.183,0.137
U1368,5244.94,12,437.08,0.618,0.119,0.076,0.341,0.19,0.275
U1369,26431.94,23,1149.21,0.819,0.098,0.51,0.189,0.083,0.12
U1370,43518.96,12,3626.58,0.925,0.09,0.526,0.188,0.075,0.12
U1371,95061.58,8,11882.7,0.667,0.353,0.132,0.076,0.106,0.333
U1372,4424.91,21,210.71,0.684,0.154,0.12,0.289,0.115,0.323
U1373,6892.1,22,313.28,0.654,0.126,0.169,0.425,0.142,0.138
U1374,9700.87,14,692.92,0.679,0.16,0.185,0.278,0.13,0.247
U1375,16514.29,10,1651.43,0.678,0.421,0.069,0.129,0.165,0.217
U1376,11418.51,46,248.23,0.796,0.079,0.112,0.59,0.099,0.12
U1377,28538.91,7,4076.99,0.562,0.547,0.095,0.144,0.094,0.12
U1378,82156.18,9,9128.46,0.655,0.516,0.034,0.177,0.153,0.12
U1379,12782.72,27,473.43,0.745,0.107,0.054,0.387,0.052,0.4
U1380,32732.45,23,1423.15,0.805,0.075,0.373,0.236,0.131,0.185
U1381,39231.31,6,6538.55,0.827,0.533,0.089,0.191,0.069,0.118
U1382,43144.27,10,4314.43,0.789,0.078,0.5,0.116,0.164,0.141
U1383,16401.16,25,656.05,0.553,0.048,0.093,0.64,0.117,0.102
U1384,61097.71,11,5554.34,0.609,0.409,0.105,0.213,0.152,0.12
U1385,13578.12,32,424.32,0.724,0.11,0.089,0.352,0.199,0.25
U1386,32357.51,30,1078.58,0.479,0.087,0.075,0.677,0.034,0.126
U1387,7146.16,23,310.7,0.51,0.09,0.128,0.347,0.102,0.333
U1388,160305.61,18,8905.87,0.581,0.439,0.13,0.068,0.202,0.161
U1389,44598.01,11,4054.36,0.637,0.109,0.502,0.17,0.099,0.12
U1390,18029.85,8,2253.73,0.659,0.55,0.048,0.143,0.095,0.163
U1391,90502.43,9,10055.83,0.513,0.494,0.135,0.122,0.134,0.114
U1392,8877.37,21,422.73,0.354,0.176,0.151,0.405,0.148,0.12
U1393,72364.02,15,4824.27,0.869,0.489,0.04,0.174,0.076,0.222
U1394,27665.31,33,838.34,0.743,0.041,0.142,0.59,0.107,0.12
U1395,156634.12,9,17403.79,0.566,0.414,0.106,0.094,0.119,0.266
U1396,10317.09,27,382.11,0.489,0.08,0.143,0.382,0.179,0.215
U1397,26751.79,47,569.19,0.676,0.094,0.084,0.613,0.088,0.12
U1398,59035.24,14,4216.8,0.66,0.467,0.057,0.212,0.144,0.12
U1399,17525.97,16,1095.37,0.378,0.143,0.191,0.285,0.132,0.249
U1400,75897.56,6,12649.59,0.673,0.478,0.092,0.166,0.144,0.12
U1401,6108.84,23,265.6,0.662,0.071,0.105,0.358,0.118,0.347
U1402,44834.69,7,6404.96,0.587,0.49,0.098,0.193,0.099,0.12
